,userId,productId,ratings
6000,39,125,1
6001,123,126,0
6002,95,105,1
6003,597,126,1
6004,834,108,0
6005,161,108,1
6006,859,106,1
6007,226,102,0
6008,240,102,0
6009,471,109,0
6010,275,111,1
6011,866,118,1
6012,170,119,0
6013,738,126,1
6014,833,107,0
6015,514,104,1
6016,791,123,1
6017,826,113,0
6018,77,123,1
6019,964,125,1
6020,734,106,1
6021,450,107,1
6022,311,103,1
6023,511,120,0
6024,632,108,1
6025,361,108,1
6026,145,119,1
6027,373,107,1
6028,973,114,0
6029,440,128,0
6030,171,114,1
6031,531,120,0
6032,182,103,1
6033,307,118,1
6034,777,120,1
6035,170,102,0
6036,572,122,0
6037,755,125,0
6038,687,123,1
6039,747,108,1
6040,147,121,0
6041,277,127,1
6042,31,102,1
6043,284,121,1
6044,454,109,1
6045,154,116,0
6046,157,114,0
6047,767,102,0
6048,340,110,0
6049,678,104,0
6050,442,103,1
6051,278,124,1
6052,0,122,0
6053,752,121,1
6054,354,104,1
6055,179,104,1
6056,291,113,1
6057,298,101,1
6058,572,125,1
6059,735,126,1
6060,25,105,1
6061,928,119,1
6062,302,107,0
6063,381,116,1
6064,937,113,1
6065,693,108,1
6066,676,107,0
6067,502,121,1
6068,506,105,1
6069,218,110,0
6070,341,127,0
6071,116,127,0
6072,562,117,1
6073,947,120,1
6074,618,106,1
6075,38,122,0
6076,527,119,0
6077,761,115,0
6078,812,124,1
6079,551,101,0
6080,300,109,0
6081,647,115,1
6082,750,128,0
6083,692,110,0
6084,541,121,0
6085,865,102,1
6086,822,118,1
6087,814,114,0
6088,53,123,0
6089,838,120,0
6090,151,115,0
6091,777,123,1
6092,297,108,0
6093,908,130,0
6094,515,109,0
6095,292,112,1
6096,359,126,1
6097,42,114,1
6098,630,106,1
6099,761,118,0
6100,132,120,0
6101,232,122,1
6102,429,117,1
6103,400,102,1
6104,269,116,1
6105,6,112,0
6106,653,106,1
6107,677,126,0
6108,468,112,0
6109,917,124,1
6110,787,113,0
6111,91,128,0
6112,833,119,0
6113,690,123,0
6114,355,130,1
6115,344,109,0
6116,782,116,0
6117,97,129,1
6118,646,110,1
6119,658,115,0
6120,56,123,1
6121,199,117,1
6122,480,122,0
6123,893,102,1
6124,562,109,0
6125,108,109,0
6126,127,111,1
6127,101,119,0
6128,697,113,0
6129,632,107,0
6130,224,120,0
6131,535,119,0
6132,459,129,1
6133,906,125,0
6134,870,110,0
6135,976,124,1
6136,444,126,1
6137,412,125,1
6138,237,112,1
6139,663,105,1
6140,149,104,0
6141,242,112,1
6142,44,114,1
6143,67,125,1
6144,2,123,1
6145,641,130,0
6146,267,107,0
6147,579,113,1
6148,210,109,0
6149,38,102,0
6150,96,116,1
6151,458,106,0
6152,828,115,1
6153,239,118,1
6154,321,105,1
6155,840,112,1
6156,582,119,0
6157,267,117,0
6158,489,124,1
6159,229,106,0
6160,728,112,1
6161,260,129,1
6162,425,114,1
6163,737,103,1
6164,32,119,0
6165,941,128,0
6166,915,105,0
6167,508,127,1
6168,169,105,1
6169,313,108,1
6170,329,105,0
6171,390,108,0
6172,753,120,1
6173,531,122,1
6174,787,119,1
6175,985,102,1
6176,408,106,1
6177,846,105,1
6178,722,109,1
6179,691,127,1
6180,642,108,1
6181,285,120,1
6182,428,108,0
6183,28,126,0
6184,617,124,1
6185,208,124,1
6186,546,127,0
6187,69,120,0
6188,207,127,0
6189,303,102,1
6190,413,122,0
6191,505,111,1
6192,525,114,0
6193,763,122,0
6194,822,110,0
6195,147,108,0
6196,412,104,1
6197,392,115,1
6198,404,106,0
6199,278,121,1
6200,319,114,1
6201,7,130,1
6202,873,117,1
6203,711,126,0
6204,638,121,1
6205,894,105,0
6206,226,108,0
6207,11,124,1
6208,116,111,0
6209,558,102,0
6210,435,105,0
6211,840,128,0
6212,361,124,0
6213,775,105,0
6214,384,111,1
6215,51,128,0
6216,133,105,0
6217,842,118,0
6218,335,116,0
6219,388,126,0
6220,557,119,0
6221,2,128,0
6222,522,120,0
6223,800,103,0
6224,66,113,0
6225,4,122,1
6226,839,109,0
6227,279,119,1
6228,962,121,0
6229,561,130,0
6230,675,125,0
6231,567,128,1
6232,952,113,1
6233,66,122,1
6234,10,115,0
6235,331,108,0
6236,786,123,1
6237,679,111,1
6238,419,130,0
6239,905,122,0
6240,827,126,0
6241,920,109,0
6242,187,109,1
6243,833,130,1
6244,751,124,1
6245,328,110,1
6246,791,127,1
6247,493,102,1
6248,752,116,0
6249,744,117,0
6250,962,117,0
6251,972,125,0
6252,417,122,1
6253,937,102,1
6254,128,117,1
6255,795,129,1
6256,600,107,1
6257,141,108,1
6258,950,104,0
6259,733,124,1
6260,309,126,0
6261,429,114,0
6262,481,105,1
6263,732,120,1
6264,306,127,1
6265,101,106,1
6266,35,115,0
6267,678,102,1
6268,273,117,1
6269,980,119,1
6270,369,111,0
6271,529,103,0
6272,167,124,0
6273,831,122,1
6274,892,129,0
6275,242,129,0
6276,918,106,1
6277,882,112,0
6278,460,108,1
6279,532,121,0
6280,684,108,0
6281,700,123,1
6282,548,125,0
6283,81,102,1
6284,776,118,1
6285,590,105,1
6286,932,124,0
6287,529,126,0
6288,29,122,0
6289,733,120,1
6290,566,115,1
6291,580,112,0
6292,141,120,0
6293,329,121,0
6294,916,106,0
6295,375,113,0
6296,620,110,0
6297,132,112,1
6298,554,109,0
6299,392,128,0
6300,997,116,0
6301,577,107,0
6302,584,110,1
6303,375,102,0
6304,885,108,1
6305,255,110,0
6306,229,123,1
6307,140,127,0
6308,106,111,1
6309,713,123,0
6310,68,113,1
6311,792,127,0
6312,375,122,1
6313,747,103,0
6314,967,119,0
6315,238,110,0
6316,927,108,1
6317,100,122,0
6318,604,119,0
6319,748,126,1
6320,179,108,1
6321,548,121,0
6322,902,117,0
6323,487,113,0
6324,658,109,1
6325,789,116,0
6326,395,113,0
6327,929,109,1
6328,26,109,0
6329,701,109,0
6330,996,117,0
6331,957,101,0
6332,125,111,0
6333,54,124,1
6334,710,113,0
6335,149,106,0
6336,928,103,0
6337,331,118,0
6338,635,107,0
6339,443,127,1
6340,346,125,1
6341,163,105,1
6342,154,101,1
6343,375,115,0
6344,322,109,1
6345,733,107,1
6346,226,127,1
6347,968,122,1
6348,314,126,0
6349,908,109,0
6350,832,128,0
6351,93,112,1
6352,667,113,0
6353,915,128,1
6354,825,116,0
6355,862,118,1
6356,982,101,1
6357,760,130,0
6358,773,117,0
6359,941,107,0
6360,130,110,1
6361,580,115,1
6362,761,108,1
6363,131,122,0
6364,973,120,1
6365,828,128,0
6366,734,103,1
6367,896,128,1
6368,788,108,0
6369,346,120,0
6370,964,108,1
6371,357,121,1
6372,150,105,1
6373,353,101,1
6374,462,122,1
6375,669,108,0
6376,736,101,1
6377,477,125,1
6378,543,116,0
6379,770,120,1
6380,421,115,1
6381,830,108,0
6382,279,128,1
6383,273,107,0
6384,62,125,0
6385,513,111,1
6386,635,128,0
6387,901,101,0
6388,376,127,0
6389,803,108,1
6390,278,128,0
6391,557,124,0
6392,313,118,0
6393,865,128,1
6394,367,126,0
6395,59,118,0
6396,412,127,1
6397,84,129,0
6398,440,103,1
6399,77,108,1
6400,642,110,0
6401,215,103,0
6402,543,126,0
6403,907,122,0
6404,743,104,0
6405,627,110,1
6406,462,117,1
6407,340,122,0
6408,502,117,0
6409,505,107,0
6410,349,104,0
6411,538,123,0
6412,545,117,0
6413,163,113,1
6414,109,115,1
6415,899,104,1
6416,150,114,0
6417,803,107,0
6418,557,102,0
6419,948,107,1
6420,640,101,1
6421,544,103,1
6422,341,120,1
6423,284,128,1
6424,86,104,1
6425,152,101,1
6426,204,122,0
6427,986,105,0
6428,134,117,1
6429,296,108,1
6430,207,112,0
6431,880,119,1
6432,452,120,1
6433,180,118,0
6434,775,125,1
6435,816,116,0
6436,51,104,1
6437,913,117,0
6438,107,110,1
6439,704,118,0
6440,916,104,0
6441,946,103,0
6442,633,127,0
6443,342,106,1
6444,494,118,1
6445,74,112,0
6446,724,106,1
6447,548,108,0
6448,937,109,1
6449,736,109,0
6450,629,107,0
6451,331,129,0
6452,861,129,1
6453,964,117,0
6454,296,127,1
6455,482,116,0
6456,439,116,1
6457,830,110,0
6458,471,118,1
6459,907,114,1
6460,621,128,0
6461,185,118,1
6462,907,115,1
6463,298,125,1
6464,787,108,0
6465,644,105,0
6466,374,127,1
6467,35,113,1
6468,912,118,1
6469,787,104,0
6470,840,110,1
6471,547,130,0
6472,712,107,1
6473,481,102,1
6474,505,114,0
6475,259,105,0
6476,779,118,0
6477,273,116,1
6478,456,104,0
6479,596,112,0
6480,649,123,0
6481,974,126,0
6482,12,104,1
6483,32,124,0
6484,919,130,1
6485,363,107,0
6486,423,102,0
6487,788,114,0
6488,725,129,0
6489,755,108,1
6490,293,122,0
6491,887,121,1
6492,652,116,1
6493,862,106,0
6494,849,108,0
6495,835,108,1
6496,324,108,1
6497,72,117,0
6498,938,118,1
6499,5,126,1
6500,884,111,1
6501,151,122,0
6502,830,126,0
6503,984,109,0
6504,566,110,1
6505,589,102,0
6506,29,106,1
6507,943,119,0
6508,605,102,1
6509,648,130,0
6510,260,128,1
6511,914,108,0
6512,988,116,1
6513,617,125,0
6514,479,102,1
6515,705,107,1
6516,646,116,1
6517,999,124,1
6518,776,103,1
6519,534,102,0
6520,262,128,0
6521,444,114,1
6522,703,114,1
6523,336,117,1
6524,793,126,1
6525,456,121,1
6526,660,119,0
6527,395,105,0
6528,386,113,0
6529,137,121,1
6530,541,127,1
6531,113,115,0
6532,40,121,1
6533,96,124,1
6534,812,117,1
6535,166,124,1
6536,666,116,0
6537,396,104,1
6538,173,127,1
6539,447,117,1
6540,148,125,1
6541,407,124,0
6542,139,109,0
6543,669,111,1
6544,404,125,1
6545,716,113,1
6546,545,116,0
6547,939,125,1
6548,99,123,1
6549,13,120,1
6550,101,127,0
6551,227,105,0
6552,3,127,0
6553,119,105,1
6554,249,116,1
6555,173,129,1
6556,728,104,0
6557,951,123,0
6558,478,106,0
6559,635,111,1
6560,357,102,0
6561,332,125,0
6562,398,112,1
6563,567,119,1
6564,957,128,1
6565,207,111,0
6566,125,123,1
6567,350,117,1
6568,705,101,0
6569,894,116,0
6570,330,123,0
6571,552,115,1
6572,442,122,1
6573,636,108,0
6574,665,124,0
6575,623,114,1
6576,772,130,1
6577,325,110,1
6578,708,106,0
6579,927,128,1
6580,668,102,1
6581,786,119,0
6582,129,108,1
6583,485,118,1
6584,368,116,1
6585,281,109,1
6586,172,102,0
6587,493,111,0
6588,284,118,1
6589,573,103,0
6590,310,124,1
6591,37,122,1
6592,616,125,0
6593,243,130,1
6594,801,123,0
6595,645,123,0
6596,797,130,0
6597,841,112,0
6598,389,126,1
6599,521,102,1
6600,436,116,0
6601,996,101,1
6602,245,101,0
6603,825,112,1
6604,585,116,0
6605,560,105,0
6606,679,112,1
6607,562,102,1
6608,704,113,1
6609,152,118,1
6610,123,107,1
6611,791,112,1
6612,921,108,0
6613,608,128,1
6614,688,115,1
6615,847,106,0
6616,534,127,1
6617,229,102,0
6618,900,107,1
6619,789,112,1
6620,494,101,1
6621,635,120,1
6622,524,103,0
6623,661,123,0
6624,614,124,0
6625,195,122,1
6626,386,129,0
6627,336,115,1
6628,992,127,0
6629,721,108,1
6630,447,104,1
6631,341,123,1
6632,166,114,0
6633,396,124,0
6634,350,115,0
6635,329,124,0
6636,751,116,1
6637,286,110,0
6638,169,117,1
6639,117,113,1
6640,106,103,1
6641,226,104,0
6642,967,129,0
6643,717,112,0
6644,521,118,1
6645,970,128,0
6646,994,110,0
6647,271,109,0
6648,603,106,1
6649,231,107,1
6650,413,125,0
6651,829,122,1
6652,307,108,1
6653,974,120,0
6654,614,119,1
6655,313,127,1
6656,907,119,0
6657,979,108,0
6658,170,112,0
6659,282,109,1
6660,919,111,1
6661,783,103,0
6662,535,115,1
6663,446,105,1
6664,899,127,1
6665,8,112,0
6666,332,124,1
6667,562,124,0
6668,86,109,0
6669,339,108,1
6670,358,115,1
6671,19,110,0
6672,597,114,0
6673,371,125,0
6674,49,110,0
6675,639,124,0
6676,438,124,0
6677,274,110,1
6678,864,106,1
6679,884,123,0
6680,26,106,0
6681,261,107,0
6682,578,106,1
6683,614,112,0
6684,319,104,1
6685,815,101,1
6686,759,103,0
6687,237,117,1
6688,109,112,0
6689,674,125,0
6690,289,108,1
6691,834,124,1
6692,7,123,1
6693,904,108,1
6694,588,125,1
6695,796,111,1
6696,522,106,1
6697,289,123,0
6698,573,105,0
6699,15,108,0
6700,224,111,1
6701,281,113,0
6702,967,112,1
6703,614,102,0
6704,56,103,1
6705,390,127,0
6706,492,126,1
6707,967,110,1
6708,577,129,0
6709,508,104,0
6710,696,119,1
6711,421,120,1
6712,287,108,1
6713,836,129,1
6714,494,123,1
6715,223,119,0
6716,798,102,1
6717,320,103,0
6718,82,102,0
6719,733,119,1
6720,807,124,1
6721,334,103,0
6722,945,130,1
6723,177,128,1
6724,42,130,0
6725,933,112,1
6726,343,101,0
6727,912,117,0
6728,986,113,0
6729,112,102,0
6730,446,123,1
6731,770,124,0
6732,100,104,0
6733,568,105,1
6734,981,127,0
6735,747,101,0
6736,645,104,1
6737,945,122,0
6738,866,116,1
6739,458,130,0
6740,896,105,1
6741,134,120,1
6742,808,114,1
6743,602,107,0
6744,653,113,0
6745,59,114,0
6746,43,101,1
6747,767,116,1
6748,666,102,1
6749,868,115,0
6750,858,115,1
6751,760,108,1
6752,273,129,1
6753,82,126,0
6754,569,115,1
6755,456,123,0
6756,493,121,0
6757,323,116,0
6758,593,108,0
6759,498,117,0
6760,668,123,1
6761,800,102,1
6762,30,129,1
6763,578,105,1
6764,341,111,0
6765,144,120,0
6766,866,110,0
6767,435,114,1
6768,219,112,1
6769,717,118,0
6770,623,119,1
6771,361,118,0
6772,237,104,1
6773,229,119,1
6774,727,103,1
6775,391,112,0
6776,177,113,1
6777,138,123,1
6778,9,105,0
6779,658,117,1
6780,149,101,1
6781,695,108,1
6782,746,113,1
6783,492,113,1
6784,919,129,0
6785,975,102,1
6786,663,108,1
6787,133,127,1
6788,868,126,1
6789,87,127,1
6790,254,103,0
6791,725,120,0
6792,718,110,0
6793,766,114,0
6794,463,126,0
6795,480,106,0
6796,431,115,0
6797,597,102,1
6798,370,126,1
6799,837,124,1
6800,968,107,1
6801,607,104,1
6802,556,119,1
6803,76,126,1
6804,376,101,0
6805,405,105,0
6806,874,130,0
6807,169,129,0
6808,690,110,1
6809,830,116,1
6810,566,113,1
6811,876,127,0
6812,364,121,0
6813,446,117,1
6814,864,107,0
6815,37,129,0
6816,662,116,0
6817,169,115,1
6818,102,129,1
6819,462,130,1
6820,153,111,1
6821,429,119,0
6822,740,110,0
6823,546,118,1
6824,373,116,0
6825,772,104,0
6826,457,125,0
6827,206,107,1
6828,833,110,1
6829,864,120,1
6830,610,112,1
6831,293,110,0
6832,551,105,1
6833,417,126,0
6834,290,122,1
6835,611,117,0
6836,859,102,1
6837,754,115,1
6838,56,127,1
6839,87,109,1
6840,413,114,1
6841,16,115,1
6842,752,104,0
6843,822,105,1
6844,893,128,0
6845,844,117,1
6846,593,111,1
6847,935,106,0
6848,778,108,1
6849,894,128,0
6850,384,113,0
6851,664,126,0
6852,812,118,0
6853,33,127,0
6854,859,115,0
6855,492,109,0
6856,517,113,1
6857,970,118,1
6858,240,127,1
6859,627,128,1
6860,418,122,0
6861,41,125,0
6862,14,111,1
6863,421,108,0
6864,363,113,0
6865,248,127,0
6866,8,108,0
6867,709,126,1
6868,553,110,1
6869,844,104,1
6870,902,110,0
6871,54,111,0
6872,932,101,0
6873,353,107,0
6874,989,101,1
6875,50,101,0
6876,932,113,0
6877,111,129,1
6878,661,129,1
6879,254,108,1
6880,879,123,1
6881,355,129,1
6882,145,109,1
6883,40,112,1
6884,451,114,1
6885,413,108,1
6886,929,125,0
6887,666,109,1
6888,184,117,1
6889,905,111,1
6890,995,111,0
6891,124,117,1
6892,339,107,1
6893,235,118,0
6894,266,112,1
6895,330,121,1
6896,334,120,0
6897,472,128,1
6898,689,119,1
6899,152,111,1
6900,78,124,1
6901,100,119,0
6902,870,113,1
6903,655,103,0
6904,467,114,0
6905,842,121,0
6906,344,107,0
6907,164,116,0
6908,860,123,1
6909,918,115,0
6910,262,105,1
6911,729,129,1
6912,431,102,1
6913,942,108,0
6914,376,108,0
6915,756,121,1
6916,349,121,1
6917,904,116,0
6918,641,104,0
6919,606,124,0
6920,565,110,0
6921,536,125,1
6922,566,101,1
6923,307,121,1
6924,7,106,0
6925,451,130,0
6926,957,110,0
6927,257,128,1
6928,763,119,0
6929,728,124,0
6930,4,104,0
6931,779,102,1
6932,710,129,0
6933,1,107,0
6934,685,123,0
6935,838,129,0
6936,400,121,1
6937,300,113,0
6938,603,129,0
6939,976,126,1
6940,308,125,1
6941,442,109,0
6942,212,122,0
6943,469,110,0
6944,165,129,0
6945,368,127,1
6946,774,106,1
6947,118,121,0
6948,260,126,0
6949,327,101,1
6950,323,118,0
6951,951,105,0
6952,913,127,1
6953,663,101,1
6954,598,108,1
6955,75,117,0
6956,914,130,1
6957,505,129,0
6958,569,103,0
6959,186,105,1
6960,24,108,0
6961,478,107,1
6962,16,122,0
6963,75,124,0
6964,638,118,1
6965,837,112,0
6966,572,117,0
6967,131,120,0
6968,343,126,1
6969,683,109,0
6970,149,124,0
6971,465,119,0
6972,388,109,1
6973,280,102,1
6974,394,117,0
6975,970,108,1
6976,712,106,1
6977,200,115,0
6978,652,121,0
6979,737,108,0
6980,100,105,1
6981,975,128,0
6982,561,109,0
6983,951,106,0
6984,405,129,0
6985,182,107,1
6986,741,107,0
6987,489,117,1
6988,493,125,1
6989,563,127,0
6990,234,120,1
6991,799,120,0
6992,678,128,1
6993,829,106,1
6994,623,106,0
6995,750,122,0
6996,744,109,1
6997,479,128,0
6998,612,113,0
6999,335,111,0
7000,47,114,0
7001,148,108,1
7002,96,109,0
7003,687,107,0
7004,127,123,1
7005,952,104,0
7006,518,106,1
7007,684,130,0
7008,944,106,1
7009,936,114,0
7010,159,128,1
7011,91,111,1
7012,63,117,1
7013,432,130,0
7014,177,130,1
7015,92,117,1
7016,817,124,0
7017,142,105,0
7018,340,101,1
7019,709,128,1
7020,48,124,0
7021,57,114,0
7022,816,109,0
7023,72,127,0
7024,479,126,1
7025,705,124,0
7026,916,130,0
7027,732,118,1
7028,905,113,1
7029,738,121,0
7030,801,106,0
7031,356,109,1
7032,832,105,1
7033,574,121,1
7034,4,114,1
7035,650,120,1
7036,40,110,0
7037,44,122,0
7038,419,120,1
7039,287,103,0
7040,241,110,0
7041,118,125,0
7042,768,109,1
7043,37,124,1
7044,25,117,0
7045,839,103,1
7046,219,121,0
7047,177,106,0
7048,907,106,0
7049,241,127,1
7050,407,107,1
7051,13,123,1
7052,380,119,1
7053,319,115,1
7054,68,129,0
7055,717,121,0
7056,302,105,0
7057,453,126,1
7058,240,113,1
7059,361,113,1
7060,247,108,1
7061,234,113,1
7062,230,108,1
7063,676,116,0
7064,696,124,1
7065,458,105,0
7066,31,105,0
7067,12,119,0
7068,976,104,1
7069,994,113,0
7070,53,104,1
7071,906,113,1
7072,719,112,0
7073,478,108,0
7074,269,102,0
7075,326,119,1
7076,630,115,1
7077,129,124,1
7078,669,105,0
7079,920,111,1
7080,943,106,1
7081,530,103,0
7082,121,120,1
7083,17,113,0
7084,815,113,0
7085,116,122,0
7086,448,115,1
7087,59,125,1
7088,340,113,1
7089,618,125,0
7090,810,118,0
7091,843,126,1
7092,428,128,0
7093,354,101,0
7094,910,130,1
7095,178,127,0
7096,678,119,1
7097,184,121,1
7098,700,105,0
7099,211,117,1
7100,557,111,1
7101,768,110,0
7102,763,114,0
7103,680,108,1
7104,892,107,0
7105,482,117,1
7106,264,107,1
7107,331,123,0
7108,25,110,1
7109,239,101,1
7110,329,109,1
7111,327,109,0
7112,96,121,1
7113,498,119,0
7114,925,124,1
7115,324,103,1
7116,146,103,1
7117,615,122,1
7118,708,105,1
7119,822,104,0
7120,900,124,1
7121,142,115,1
7122,46,115,1
7123,379,101,0
7124,592,101,0
7125,35,118,0
7126,772,124,0
7127,729,125,0
7128,564,121,1
7129,81,115,1
7130,815,118,0
7131,198,119,0
7132,312,120,0
7133,785,110,0
7134,342,114,0
7135,285,114,1
7136,987,119,1
7137,657,118,1
7138,790,125,0
7139,477,123,1
7140,181,116,1
7141,612,130,1
7142,701,113,1
7143,309,110,0
7144,76,105,0
7145,930,102,1
7146,69,117,1
7147,489,125,0
7148,320,117,1
7149,305,112,1
7150,293,109,0
7151,736,123,0
7152,269,109,0
7153,702,124,0
7154,688,106,1
7155,927,102,1
7156,357,108,1
7157,209,109,0
7158,512,118,1
7159,64,129,1
7160,506,124,0
7161,972,116,1
7162,315,117,0
7163,911,119,1
7164,7,129,0
7165,259,110,0
7166,916,105,1
7167,668,127,0
7168,69,116,1
7169,406,127,1
7170,383,103,0
7171,863,127,0
7172,561,129,1
7173,829,125,1
7174,906,126,1
7175,103,106,0
7176,421,117,0
7177,823,130,1
7178,683,125,0
7179,9,115,1
7180,456,117,1
7181,137,107,0
7182,777,103,1
7183,556,129,0
7184,109,118,0
7185,828,109,0
7186,685,128,0
7187,480,130,0
7188,568,111,1
7189,567,130,1
7190,982,107,1
7191,762,110,0
7192,600,126,0
7193,447,128,0
7194,434,103,0
7195,614,118,1
7196,384,109,0
7197,401,115,0
7198,618,129,0
7199,165,104,1
7200,107,126,0
7201,903,105,0
7202,629,113,1
7203,688,124,1
7204,636,119,1
7205,233,108,1
7206,337,129,0
7207,608,106,0
7208,408,116,0
7209,46,107,1
7210,28,130,0
7211,243,123,1
7212,805,108,0
7213,970,121,1
7214,555,116,1
7215,924,113,1
7216,83,122,1
7217,683,123,1
7218,335,115,0
7219,65,126,0
7220,925,116,0
7221,470,122,1
7222,476,103,1
7223,361,103,0
7224,323,129,0
7225,101,128,0
7226,782,122,0
7227,72,122,1
7228,24,103,1
7229,99,120,0
7230,8,107,0
7231,344,125,1
7232,801,101,0
7233,389,117,1
7234,117,112,0
7235,456,120,0
7236,129,130,0
7237,388,102,1
7238,994,130,1
7239,768,106,1
7240,53,116,0
7241,237,109,0
7242,624,108,0
7243,527,121,1
7244,199,122,0
7245,998,106,0
7246,930,120,0
7247,399,129,0
7248,337,108,0
7249,599,122,1
7250,470,114,0
7251,436,103,0
7252,376,112,1
7253,172,129,0
7254,370,116,1
7255,563,111,0
7256,371,111,1
7257,917,113,0
7258,757,127,0
7259,147,124,0
7260,395,111,0
7261,303,130,0
7262,285,118,1
7263,52,118,0
7264,34,108,0
7265,458,129,1
7266,250,104,1
7267,715,128,1
7268,720,108,0
7269,442,113,0
7270,155,126,0
7271,973,126,0
7272,573,127,0
7273,165,115,0
7274,261,124,0
7275,104,111,0
7276,383,116,0
7277,29,123,1
7278,296,110,1
7279,687,126,0
7280,878,106,1
7281,525,118,0
7282,474,101,0
7283,708,117,0
7284,159,111,0
7285,571,123,0
7286,281,103,1
7287,163,123,0
7288,380,121,0
7289,855,116,0
7290,67,101,0
7291,12,107,0
7292,861,118,0
7293,44,125,1
7294,705,115,1
7295,955,115,0
7296,427,105,1
7297,946,102,1
7298,141,121,0
7299,465,122,0
7300,754,101,0
7301,937,104,0
7302,578,115,0
7303,302,116,1
7304,557,107,1
7305,346,109,0
7306,915,120,0
7307,132,102,1
7308,714,126,0
7309,633,116,1
7310,58,111,1
7311,735,113,1
7312,234,123,1
7313,584,129,0
7314,335,108,1
7315,918,121,1
7316,202,128,1
7317,254,102,1
7318,130,130,0
7319,912,123,1
7320,851,126,1
7321,328,108,1
7322,335,104,1
7323,24,101,1
7324,787,105,0
7325,65,116,0
7326,317,103,0
7327,922,101,1
7328,564,128,1
7329,62,111,0
7330,272,121,1
7331,138,113,1
7332,931,101,1
7333,200,122,1
7334,288,128,1
7335,243,102,1
7336,606,127,0
7337,873,125,1
7338,579,129,0
7339,755,118,1
7340,983,128,0
7341,452,118,0
7342,399,111,0
7343,289,112,1
7344,73,119,1
7345,538,124,1
7346,981,104,1
7347,467,121,0
7348,780,126,1
7349,885,119,0
7350,707,121,0
7351,328,123,1
7352,456,116,0
7353,759,129,1
7354,595,114,0
7355,345,120,1
7356,698,110,0
7357,788,117,1
7358,484,107,1
7359,122,118,0
7360,342,109,0
7361,843,108,1
7362,381,114,0
7363,480,121,0
7364,595,130,1
7365,421,123,1
7366,246,122,1
7367,879,104,0
7368,821,106,0
7369,74,108,0
7370,750,111,1
7371,936,116,1
7372,70,124,0
7373,313,102,0
7374,656,124,0
7375,329,102,1
7376,830,115,1
7377,206,101,1
7378,193,101,0
7379,830,122,1
7380,465,123,1
7381,400,123,1
7382,726,122,1
7383,885,113,1
7384,893,116,1
7385,627,104,1
7386,13,122,0
7387,68,105,1
7388,152,119,0
7389,483,104,1
7390,860,111,1
7391,370,124,0
7392,21,127,0
7393,348,113,1
7394,395,116,0
7395,909,120,0
7396,474,117,1
7397,929,110,1
7398,782,111,1
7399,323,114,1
7400,182,116,0
7401,925,128,1
7402,533,107,1
7403,783,112,1
7404,952,120,1
7405,203,118,0
7406,561,114,0
7407,387,114,0
7408,527,116,0
7409,580,106,1
7410,641,128,0
7411,846,103,1
7412,954,104,1
7413,967,104,1
7414,528,128,0
7415,456,114,0
7416,815,107,0
7417,7,109,0
7418,514,116,1
7419,956,123,1
7420,671,120,1
7421,927,106,1
7422,7,128,1
7423,606,101,0
7424,78,115,1
7425,395,106,0
7426,867,124,1
7427,227,107,1
7428,549,116,1
7429,510,101,0
7430,945,113,0
7431,741,104,1
7432,361,129,0
7433,828,120,1
7434,884,121,1
7435,123,110,0
7436,648,109,0
7437,372,121,1
7438,664,115,0
7439,488,122,1
7440,469,112,1
7441,400,108,1
7442,488,128,0
7443,434,102,1
7444,144,108,0
7445,386,120,0
7446,861,126,1
7447,823,106,0
7448,366,104,0
7449,66,129,1
7450,711,120,1
7451,398,106,0
7452,150,127,1
7453,588,104,0
7454,149,111,1
7455,533,123,1
7456,221,128,1
7457,894,112,0
7458,708,130,1
7459,145,111,0
7460,756,116,1
7461,296,114,0
7462,115,107,1
7463,621,118,0
7464,830,118,1
7465,737,120,0
7466,82,105,1
7467,967,118,0
7468,477,107,0
7469,17,123,0
7470,43,108,0
7471,538,102,0
7472,63,106,1
7473,270,110,1
7474,852,111,1
7475,758,110,1
7476,161,129,0
7477,919,118,0
7478,19,103,1
7479,932,103,1
7480,20,116,0
7481,265,103,0
7482,854,126,1
7483,142,122,1
7484,22,105,0
7485,562,111,0
7486,988,125,1
7487,567,104,1
7488,947,119,0
7489,304,124,1
7490,153,123,1
7491,600,103,1
7492,932,127,0
7493,24,112,0
7494,399,117,1
7495,995,116,0
7496,233,129,1
7497,731,110,1
7498,664,120,1
7499,537,104,1
7500,917,110,0
7501,627,121,1
7502,909,105,1
7503,311,118,1
7504,562,122,1
7505,958,117,0
7506,879,109,1
7507,32,114,1
7508,274,120,0
7509,873,110,1
7510,411,104,1
7511,666,108,0
7512,874,125,0
7513,996,106,1
7514,787,107,0
7515,723,112,0
7516,518,111,0
7517,938,119,1
7518,804,106,1
7519,225,111,1
7520,948,125,1
7521,205,111,1
7522,855,115,0
7523,855,107,1
7524,856,116,1
7525,734,120,0
7526,489,121,0
7527,50,104,1
7528,90,112,1
7529,912,120,1
7530,147,118,0
7531,517,110,1
7532,138,101,1
7533,90,120,1
7534,885,120,1
7535,622,120,0
7536,797,122,1
7537,495,110,0
7538,10,130,0
7539,545,118,1
7540,358,118,1
7541,33,115,0
7542,832,103,1
7543,912,127,0
7544,611,112,1
7545,784,123,1
7546,646,101,1
7547,809,114,0
7548,165,112,0
7549,8,128,0
7550,131,116,1
7551,605,122,1
7552,108,110,1
7553,427,118,0
