userId,productId,ratings,Product Name,Price
211,108,3,Grapes,7
838,119,2,Cereals,14
737,121,4,Milk,9
221,126,5,Tuna,5
593,128,4,coconut water,15
216,123,4,Chips,14
923,120,3,Eggs,8
574,122,4,Tortilla,6
263,125,2,Zhucchini,6
192,125,5,Zhucchini,6
88,123,4,Chips,14
467,122,4,Tortilla,6
342,125,1,Zhucchini,6
165,121,3,Milk,9
316,127,2,pizza,8
143,103,1,Cheese,6
718,110,4,Curly Kale,5
657,107,4,Banana,15
603,103,2,Cheese,6
390,115,4,Cabbage,5
209,108,4,Grapes,7
206,107,1,Banana,15
792,112,3,Rice,11
334,106,4,Fish,5
993,107,2,Banana,15
250,125,2,Zhucchini,6
183,106,1,Fish,5
509,117,2,Frozen,8
120,122,1,Tortilla,6
653,121,1,Milk,9
880,124,2,Carrots,10
813,122,1,Tortilla,6
410,111,5,Cereals,5
527,102,3,Sphagetti,14
173,119,1,Cereals,14
654,116,1,Salad,6
328,116,4,Salad,6
703,102,5,Sphagetti,14
168,112,4,Rice,11
228,111,3,Cereals,5
230,126,5,Tuna,5
186,127,1,pizza,8
279,128,5,coconut water,15
560,122,1,Tortilla,6
518,103,2,Cheese,6
831,103,2,Cheese,6
673,112,1,Rice,11
697,128,5,coconut water,15
558,123,3,Chips,14
669,121,4,Milk,9
293,104,1,Cookie,5
817,122,5,Tortilla,6
879,115,4,Cabbage,5
692,128,3,coconut water,15
812,124,3,Carrots,10
61,118,2,Curd,13
10,118,5,Curd,13
418,107,4,Banana,15
270,117,1,Frozen,8
191,115,2,Cabbage,5
648,121,2,Milk,9
280,112,1,Rice,11
959,124,5,Carrots,10
170,120,3,Eggs,8
916,126,3,Tuna,5
819,107,3,Banana,15
388,103,5,Cheese,6
168,100,3,Juice,6
246,111,5,Cereals,5
595,126,1,Tuna,5
656,113,4,walnut,14
562,119,3,Cereals,14
221,114,5,Apples,9
255,105,5,Meat,15
696,120,1,Eggs,8
917,123,3,Chips,14
273,123,2,Chips,14
822,101,3,Bread,11
508,110,3,Curly Kale,5
270,116,1,Salad,6
196,106,3,Fish,5
823,101,2,Bread,11
938,122,3,Tortilla,6
510,115,1,Cabbage,5
887,126,5,Tuna,5
662,125,5,Zhucchini,6
386,113,3,walnut,14
984,127,3,pizza,8
140,127,3,pizza,8
355,111,5,Cereals,5
791,111,5,Cereals,5
882,121,3,Milk,9
155,125,5,Zhucchini,6
396,128,5,coconut water,15
590,105,3,Meat,15
835,122,3,Tortilla,6
970,109,4,Cupcake,9
411,109,1,Cupcake,9
758,125,5,Zhucchini,6
518,128,5,coconut water,15
323,123,2,Chips,14
943,116,2,Salad,6
482,129,1,Avocado,6
236,122,2,Tortilla,6
832,106,2,Fish,5
743,123,1,Chips,14
1,101,3,Bread,11
261,127,1,pizza,8
292,110,4,Curly Kale,5
454,108,2,Grapes,7
815,101,4,Bread,11
709,102,4,Sphagetti,14
303,127,5,pizza,8
580,101,5,Bread,11
23,128,1,coconut water,15
773,115,3,Cabbage,5
734,105,2,Meat,15
176,111,1,Cereals,5
585,114,4,Apples,9
876,111,1,Cereals,5
528,123,5,Chips,14
29,119,1,Cereals,14
445,122,5,Tortilla,6
633,124,5,Carrots,10
420,123,5,Chips,14
327,108,5,Grapes,7
0,117,5,Frozen,8
343,107,5,Banana,15
405,123,5,Chips,14
953,114,4,Apples,9
851,100,3,Juice,6
742,108,1,Grapes,7
765,111,3,Cereals,5
655,101,3,Bread,11
28,122,4,Tortilla,6
313,125,1,Zhucchini,6
767,111,4,Cereals,5
304,104,3,Cookie,5
756,129,4,Avocado,6
938,113,1,walnut,14
374,100,5,Juice,6
461,129,1,Avocado,6
669,112,2,Rice,11
987,119,4,Cereals,14
725,111,5,Cereals,5
717,110,3,Curly Kale,5
878,100,5,Juice,6
749,108,5,Grapes,7
881,120,1,Eggs,8
560,116,4,Salad,6
958,125,2,Zhucchini,6
797,110,1,Curly Kale,5
561,116,4,Salad,6
907,123,1,Chips,14
882,120,2,Eggs,8
272,129,2,Avocado,6
607,113,5,walnut,14
604,109,4,Cupcake,9
208,120,2,Eggs,8
382,119,5,Cereals,14
862,115,3,Cabbage,5
263,116,2,Salad,6
580,121,4,Milk,9
238,110,5,Curly Kale,5
287,129,4,Avocado,6
455,114,3,Apples,9
826,121,2,Milk,9
682,128,4,coconut water,15
34,109,5,Cupcake,9
835,102,1,Sphagetti,14
75,111,2,Cereals,5
70,112,5,Rice,11
507,101,1,Bread,11
971,120,3,Eggs,8
910,109,3,Cupcake,9
748,114,4,Apples,9
606,126,2,Tuna,5
524,120,5,Eggs,8
554,118,4,Curd,13
226,115,4,Cabbage,5
559,117,5,Frozen,8
696,105,3,Meat,15
732,110,1,Curly Kale,5
793,111,4,Cereals,5
461,116,5,Salad,6
6,129,1,Avocado,6
481,127,4,pizza,8
578,117,1,Frozen,8
987,128,3,coconut water,15
610,108,1,Grapes,7
851,127,3,pizza,8
829,120,5,Eggs,8
825,116,3,Salad,6
728,113,4,walnut,14
733,101,3,Bread,11
97,125,4,Zhucchini,6
377,122,1,Tortilla,6
91,109,5,Cupcake,9
789,101,2,Bread,11
591,102,5,Sphagetti,14
469,129,4,Avocado,6
476,116,1,Salad,6
107,128,5,coconut water,15
314,128,3,coconut water,15
655,119,4,Cereals,14
188,108,3,Grapes,7
115,118,5,Curd,13
914,108,1,Grapes,7
74,124,3,Carrots,10
551,102,1,Sphagetti,14
985,119,4,Cereals,14
704,128,3,coconut water,15
444,109,5,Cupcake,9
831,104,1,Cookie,5
123,106,3,Fish,5
393,108,4,Grapes,7
682,110,4,Curly Kale,5
317,107,5,Banana,15
860,107,5,Banana,15
636,111,1,Cereals,5
24,117,2,Frozen,8
493,117,4,Frozen,8
129,109,3,Cupcake,9
152,104,5,Cookie,5
432,127,4,pizza,8
695,128,3,coconut water,15
928,116,1,Salad,6
495,113,1,walnut,14
845,110,3,Curly Kale,5
456,115,1,Cabbage,5
655,121,2,Milk,9
462,108,5,Grapes,7
141,120,4,Eggs,8
159,114,3,Apples,9
220,102,4,Sphagetti,14
180,126,5,Tuna,5
662,128,4,coconut water,15
778,118,2,Curd,13
689,121,4,Milk,9
132,122,5,Tortilla,6
14,116,2,Salad,6
340,104,4,Cookie,5
410,113,1,walnut,14
71,103,4,Cheese,6
588,119,2,Cereals,14
393,123,4,Chips,14
889,109,2,Cupcake,9
152,104,3,Cookie,5
827,112,3,Rice,11
329,116,4,Salad,6
244,109,3,Cupcake,9
124,125,4,Zhucchini,6
809,125,3,Zhucchini,6
427,128,2,coconut water,15
639,125,4,Zhucchini,6
877,100,5,Juice,6
916,121,4,Milk,9
770,101,2,Bread,11
455,124,4,Carrots,10
894,102,3,Sphagetti,14
763,115,3,Cabbage,5
256,120,3,Eggs,8
403,107,4,Banana,15
278,122,5,Tortilla,6
947,110,4,Curly Kale,5
534,107,2,Banana,15
325,127,3,pizza,8
17,119,1,Cereals,14
767,111,1,Cereals,5
524,102,2,Sphagetti,14
395,120,3,Eggs,8
312,120,1,Eggs,8
593,124,1,Carrots,10
673,125,5,Zhucchini,6
307,125,3,Zhucchini,6
765,113,1,walnut,14
506,121,5,Milk,9
511,106,4,Fish,5
173,101,2,Bread,11
538,129,5,Avocado,6
673,109,5,Cupcake,9
302,124,5,Carrots,10
271,102,5,Sphagetti,14
874,101,3,Bread,11
434,104,1,Cookie,5
727,102,5,Sphagetti,14
272,102,1,Sphagetti,14
782,103,5,Cheese,6
769,121,3,Milk,9
916,124,5,Carrots,10
913,106,4,Fish,5
115,105,5,Meat,15
237,107,2,Banana,15
222,120,4,Eggs,8
654,100,2,Juice,6
589,102,4,Sphagetti,14
43,105,5,Meat,15
87,113,5,walnut,14
303,103,4,Cheese,6
554,117,1,Frozen,8
776,115,1,Cabbage,5
524,107,2,Banana,15
529,123,1,Chips,14
869,118,2,Curd,13
852,122,5,Tortilla,6
256,118,3,Curd,13
470,122,3,Tortilla,6
921,116,1,Salad,6
47,118,5,Curd,13
812,102,1,Sphagetti,14
611,107,1,Banana,15
761,122,3,Tortilla,6
463,105,3,Meat,15
853,111,2,Cereals,5
629,105,1,Meat,15
518,128,2,coconut water,15
417,108,3,Grapes,7
146,113,1,walnut,14
529,121,4,Milk,9
39,109,1,Cupcake,9
776,115,2,Cabbage,5
218,103,3,Cheese,6
503,107,2,Banana,15
294,109,1,Cupcake,9
922,108,1,Grapes,7
593,123,1,Chips,14
539,120,5,Eggs,8
492,126,5,Tuna,5
880,103,5,Cheese,6
227,115,2,Cabbage,5
867,113,2,walnut,14
389,104,1,Cookie,5
933,116,2,Salad,6
809,105,4,Meat,15
54,110,4,Curly Kale,5
609,125,3,Zhucchini,6
469,127,1,pizza,8
449,111,2,Cereals,5
192,127,2,pizza,8
831,129,1,Avocado,6
264,120,5,Eggs,8
543,127,4,pizza,8
112,113,4,walnut,14
71,119,5,Cereals,14
470,122,3,Tortilla,6
631,124,3,Carrots,10
293,109,1,Cupcake,9
132,100,1,Juice,6
503,126,4,Tuna,5
247,120,4,Eggs,8
308,101,1,Bread,11
956,124,4,Carrots,10
695,118,5,Curd,13
2,105,2,Meat,15
958,116,5,Salad,6
823,101,5,Bread,11
576,111,3,Cereals,5
388,116,4,Salad,6
114,116,2,Salad,6
236,129,2,Avocado,6
924,115,2,Cabbage,5
200,100,5,Juice,6
680,110,4,Curly Kale,5
887,111,5,Cereals,5
338,107,5,Banana,15
838,105,4,Meat,15
272,110,4,Curly Kale,5
60,107,5,Banana,15
795,119,4,Cereals,14
703,123,3,Chips,14
190,102,5,Sphagetti,14
540,127,5,pizza,8
585,120,1,Eggs,8
376,103,2,Cheese,6
483,126,2,Tuna,5
667,110,2,Curly Kale,5
830,102,5,Sphagetti,14
168,121,3,Milk,9
425,113,5,walnut,14
529,102,2,Sphagetti,14
677,121,3,Milk,9
157,104,3,Cookie,5
706,102,4,Sphagetti,14
138,111,3,Cereals,5
593,110,1,Curly Kale,5
752,128,1,coconut water,15
375,119,4,Cereals,14
832,102,4,Sphagetti,14
537,107,5,Banana,15
477,112,4,Rice,11
509,128,5,coconut water,15
967,111,3,Cereals,5
896,121,5,Milk,9
899,105,3,Meat,15
767,129,2,Avocado,6
313,127,2,pizza,8
642,120,2,Eggs,8
371,119,5,Cereals,14
655,112,4,Rice,11
896,113,1,walnut,14
948,121,1,Milk,9
484,116,3,Salad,6
560,105,2,Meat,15
943,125,5,Zhucchini,6
465,113,3,walnut,14
627,102,3,Sphagetti,14
848,128,1,coconut water,15
232,115,3,Cabbage,5
205,107,2,Banana,15
531,125,1,Zhucchini,6
220,126,1,Tuna,5
176,105,5,Meat,15
253,114,4,Apples,9
592,122,5,Tortilla,6
778,102,1,Sphagetti,14
382,103,2,Cheese,6
257,126,5,Tuna,5
117,101,2,Bread,11
533,109,4,Cupcake,9
36,127,1,pizza,8
5,100,4,Juice,6
404,109,5,Cupcake,9
595,126,1,Tuna,5
529,121,1,Milk,9
352,126,4,Tuna,5
99,101,4,Bread,11
323,107,5,Banana,15
564,124,4,Carrots,10
470,108,3,Grapes,7
418,115,4,Cabbage,5
958,118,4,Curd,13
446,119,5,Cereals,14
883,109,5,Cupcake,9
655,116,5,Salad,6
165,114,2,Apples,9
646,114,2,Apples,9
312,110,2,Curly Kale,5
547,119,2,Cereals,14
777,103,2,Cheese,6
29,116,4,Salad,6
554,110,5,Curly Kale,5
5,122,3,Tortilla,6
712,112,1,Rice,11
432,113,1,walnut,14
752,102,3,Sphagetti,14
298,119,1,Cereals,14
343,108,5,Grapes,7
791,102,4,Sphagetti,14
29,111,3,Cereals,5
970,117,4,Frozen,8
336,127,2,pizza,8
125,110,5,Curly Kale,5
917,124,5,Carrots,10
115,110,3,Curly Kale,5
41,119,4,Cereals,14
934,101,1,Bread,11
932,100,1,Juice,6
654,113,4,walnut,14
374,115,3,Cabbage,5
313,116,1,Salad,6
193,129,5,Avocado,6
781,125,3,Zhucchini,6
908,114,2,Apples,9
439,116,2,Salad,6
433,117,1,Frozen,8
962,111,4,Cereals,5
155,111,5,Cereals,5
190,112,4,Rice,11
17,108,3,Grapes,7
530,109,2,Cupcake,9
782,112,1,Rice,11
681,103,3,Cheese,6
151,105,2,Meat,15
250,101,3,Bread,11
733,128,3,coconut water,15
429,105,3,Meat,15
455,108,4,Grapes,7
657,127,4,pizza,8
444,113,3,walnut,14
386,125,2,Zhucchini,6
512,101,1,Bread,11
925,109,4,Cupcake,9
954,101,5,Bread,11
261,103,5,Cheese,6
562,121,4,Milk,9
296,107,1,Banana,15
585,126,3,Tuna,5
329,109,2,Cupcake,9
317,111,1,Cereals,5
87,116,5,Salad,6
591,115,2,Cabbage,5
808,110,5,Curly Kale,5
228,100,5,Juice,6
338,124,5,Carrots,10
758,110,4,Curly Kale,5
549,124,2,Carrots,10
756,127,1,pizza,8
772,115,5,Cabbage,5
196,123,5,Chips,14
393,120,3,Eggs,8
59,119,3,Cereals,14
146,114,2,Apples,9
236,105,5,Meat,15
737,127,2,pizza,8
752,110,5,Curly Kale,5
387,118,5,Curd,13
594,110,1,Curly Kale,5
687,111,5,Cereals,5
632,120,4,Eggs,8
903,128,5,coconut water,15
985,104,5,Cookie,5
176,107,3,Banana,15
262,111,4,Cereals,5
419,101,1,Bread,11
712,102,2,Sphagetti,14
217,120,4,Eggs,8
537,112,4,Rice,11
384,110,2,Curly Kale,5
375,111,2,Cereals,5
392,101,4,Bread,11
729,117,5,Frozen,8
262,129,4,Avocado,6
119,128,5,coconut water,15
427,102,2,Sphagetti,14
819,107,4,Banana,15
384,128,3,coconut water,15
127,106,1,Fish,5
161,108,5,Grapes,7
250,101,1,Bread,11
986,116,3,Salad,6
236,125,4,Zhucchini,6
773,104,4,Cookie,5
436,104,4,Cookie,5
943,123,2,Chips,14
893,123,2,Chips,14
719,125,1,Zhucchini,6
6,106,4,Fish,5
373,114,4,Apples,9
776,119,2,Cereals,14
504,125,2,Zhucchini,6
751,129,2,Avocado,6
297,121,2,Milk,9
984,121,2,Milk,9
533,125,3,Zhucchini,6
467,116,3,Salad,6
724,118,2,Curd,13
903,111,2,Cereals,5
239,128,5,coconut water,15
220,116,2,Salad,6
550,129,2,Avocado,6
499,125,1,Zhucchini,6
190,116,3,Salad,6
104,119,4,Cereals,14
206,112,1,Rice,11
914,106,2,Fish,5
860,120,3,Eggs,8
159,118,1,Curd,13
712,101,4,Bread,11
377,111,4,Cereals,5
878,129,1,Avocado,6
499,116,2,Salad,6
765,116,1,Salad,6
658,111,4,Cereals,5
646,129,5,Avocado,6
294,106,4,Fish,5
208,120,2,Eggs,8
971,115,2,Cabbage,5
967,117,2,Frozen,8
63,107,5,Banana,15
190,112,5,Rice,11
422,107,4,Banana,15
980,128,1,coconut water,15
758,120,5,Eggs,8
794,122,3,Tortilla,6
816,114,5,Apples,9
515,109,4,Cupcake,9
253,124,2,Carrots,10
985,102,5,Sphagetti,14
233,107,4,Banana,15
465,106,5,Fish,5
91,101,3,Bread,11
523,119,3,Cereals,14
469,112,4,Rice,11
486,108,1,Grapes,7
75,120,1,Eggs,8
593,104,5,Cookie,5
239,118,4,Curd,13
49,113,5,walnut,14
813,114,3,Apples,9
248,113,1,walnut,14
980,118,5,Curd,13
59,126,3,Tuna,5
397,108,2,Grapes,7
839,121,2,Milk,9
940,103,5,Cheese,6
641,106,1,Fish,5
519,110,3,Curly Kale,5
191,113,4,walnut,14
306,102,4,Sphagetti,14
192,127,4,pizza,8
521,101,3,Bread,11
197,122,2,Tortilla,6
882,119,5,Cereals,14
899,106,5,Fish,5
238,123,2,Chips,14
873,111,5,Cereals,5
761,105,5,Meat,15
418,122,3,Tortilla,6
368,109,3,Cupcake,9
511,117,1,Frozen,8
882,105,4,Meat,15
683,127,3,pizza,8
434,120,2,Eggs,8
160,108,2,Grapes,7
236,115,2,Cabbage,5
570,109,2,Cupcake,9
591,125,5,Zhucchini,6
36,102,2,Sphagetti,14
951,122,2,Tortilla,6
321,120,3,Eggs,8
897,123,5,Chips,14
258,121,5,Milk,9
610,125,3,Zhucchini,6
161,104,4,Cookie,5
754,129,4,Avocado,6
911,103,5,Cheese,6
823,129,1,Avocado,6
79,113,1,walnut,14
57,116,3,Salad,6
552,113,2,walnut,14
657,122,2,Tortilla,6
906,123,1,Chips,14
170,115,4,Cabbage,5
660,122,5,Tortilla,6
993,124,3,Carrots,10
461,119,2,Cereals,14
50,103,3,Cheese,6
281,112,4,Rice,11
348,127,4,pizza,8
875,100,2,Juice,6
747,104,4,Cookie,5
476,104,4,Cookie,5
64,119,5,Cereals,14
624,107,1,Banana,15
537,117,4,Frozen,8
646,113,1,walnut,14
426,127,5,pizza,8
734,126,4,Tuna,5
585,121,4,Milk,9
6,118,2,Curd,13
295,100,2,Juice,6
709,120,4,Eggs,8
269,107,4,Banana,15
761,104,3,Cookie,5
262,105,5,Meat,15
748,107,4,Banana,15
878,107,3,Banana,15
853,107,3,Banana,15
977,118,3,Curd,13
262,127,4,pizza,8
284,103,2,Cheese,6
911,127,1,pizza,8
690,124,2,Carrots,10
443,115,2,Cabbage,5
178,106,1,Fish,5
385,111,2,Cereals,5
177,102,5,Sphagetti,14
582,116,1,Salad,6
734,114,1,Apples,9
535,106,1,Fish,5
436,100,3,Juice,6
429,118,1,Curd,13
63,126,2,Tuna,5
468,104,3,Cookie,5
530,121,5,Milk,9
190,101,2,Bread,11
781,106,1,Fish,5
979,122,5,Tortilla,6
217,113,1,walnut,14
261,126,3,Tuna,5
502,109,2,Cupcake,9
137,100,5,Juice,6
985,120,5,Eggs,8
411,128,1,coconut water,15
432,110,4,Curly Kale,5
342,115,3,Cabbage,5
490,107,3,Banana,15
806,115,4,Cabbage,5
726,110,2,Curly Kale,5
544,102,3,Sphagetti,14
106,108,2,Grapes,7
303,121,4,Milk,9
97,105,3,Meat,15
267,128,5,coconut water,15
780,100,1,Juice,6
831,100,5,Juice,6
84,108,4,Grapes,7
627,114,3,Apples,9
328,105,1,Meat,15
581,126,2,Tuna,5
947,112,3,Rice,11
110,105,2,Meat,15
353,101,5,Bread,11
263,102,2,Sphagetti,14
582,107,3,Banana,15
24,106,4,Fish,5
862,100,5,Juice,6
906,122,2,Tortilla,6
169,108,5,Grapes,7
459,124,2,Carrots,10
919,126,3,Tuna,5
537,101,4,Bread,11
712,106,2,Fish,5
908,125,3,Zhucchini,6
542,105,2,Meat,15
398,109,2,Cupcake,9
567,103,1,Cheese,6
8,111,2,Cereals,5
808,115,1,Cabbage,5
155,114,3,Apples,9
660,108,1,Grapes,7
798,109,4,Cupcake,9
202,103,4,Cheese,6
596,119,1,Cereals,14
570,129,1,Avocado,6
998,110,3,Curly Kale,5
499,129,2,Avocado,6
52,129,5,Avocado,6
350,112,5,Rice,11
292,126,3,Tuna,5
156,113,3,walnut,14
917,113,1,walnut,14
283,112,5,Rice,11
330,105,2,Meat,15
488,128,5,coconut water,15
390,119,4,Cereals,14
125,106,2,Fish,5
990,117,3,Frozen,8
914,105,5,Meat,15
820,121,4,Milk,9
211,126,4,Tuna,5
907,110,2,Curly Kale,5
373,114,5,Apples,9
98,105,4,Meat,15
518,129,1,Avocado,6
604,113,3,walnut,14
813,107,5,Banana,15
983,128,3,coconut water,15
344,101,2,Bread,11
518,121,5,Milk,9
595,129,2,Avocado,6
277,112,1,Rice,11
805,104,4,Cookie,5
952,113,4,walnut,14
655,123,2,Chips,14
451,121,2,Milk,9
964,123,2,Chips,14
249,117,1,Frozen,8
216,115,3,Cabbage,5
275,109,3,Cupcake,9
720,107,1,Banana,15
731,128,4,coconut water,15
519,102,1,Sphagetti,14
790,123,4,Chips,14
898,110,3,Curly Kale,5
249,122,5,Tortilla,6
532,112,2,Rice,11
98,122,2,Tortilla,6
921,111,3,Cereals,5
595,123,4,Chips,14
714,119,5,Cereals,14
194,118,2,Curd,13
528,105,4,Meat,15
337,118,1,Curd,13
325,128,2,coconut water,15
387,111,1,Cereals,5
388,117,5,Frozen,8
927,117,4,Frozen,8
32,120,4,Eggs,8
844,124,2,Carrots,10
363,127,1,pizza,8
188,119,2,Cereals,14
163,119,3,Cereals,14
796,101,4,Bread,11
256,129,3,Avocado,6
897,110,3,Curly Kale,5
608,111,4,Cereals,5
271,113,4,walnut,14
904,116,1,Salad,6
415,116,1,Salad,6
339,120,4,Eggs,8
617,119,3,Cereals,14
477,123,5,Chips,14
136,123,4,Chips,14
579,102,2,Sphagetti,14
8,126,4,Tuna,5
299,115,2,Cabbage,5
154,112,2,Rice,11
559,124,1,Carrots,10
972,126,1,Tuna,5
964,110,2,Curly Kale,5
280,128,2,coconut water,15
709,120,4,Eggs,8
627,106,1,Fish,5
758,120,3,Eggs,8
59,121,1,Milk,9
751,101,3,Bread,11
790,109,4,Cupcake,9
868,121,2,Milk,9
169,104,3,Cookie,5
66,113,2,walnut,14
660,129,1,Avocado,6
212,126,5,Tuna,5
76,106,4,Fish,5
70,114,5,Apples,9
367,114,1,Apples,9
284,117,1,Frozen,8
962,122,4,Tortilla,6
188,111,2,Cereals,5
110,115,1,Cabbage,5
504,125,3,Zhucchini,6
212,109,1,Cupcake,9
757,105,2,Meat,15
118,102,5,Sphagetti,14
544,119,2,Cereals,14
925,111,1,Cereals,5
666,104,5,Cookie,5
848,106,3,Fish,5
303,119,3,Cereals,14
17,118,1,Curd,13
808,115,3,Cabbage,5
808,110,3,Curly Kale,5
170,102,3,Sphagetti,14
859,109,1,Cupcake,9
712,102,3,Sphagetti,14
296,113,5,walnut,14
670,112,4,Rice,11
34,128,3,coconut water,15
387,127,1,pizza,8
17,120,1,Eggs,8
266,124,1,Carrots,10
572,120,2,Eggs,8
554,127,3,pizza,8
395,112,2,Rice,11
630,117,3,Frozen,8
398,124,4,Carrots,10
716,112,1,Rice,11
911,112,2,Rice,11
890,109,4,Cupcake,9
145,104,1,Cookie,5
26,102,4,Sphagetti,14
191,122,2,Tortilla,6
167,118,5,Curd,13
932,129,2,Avocado,6
462,120,4,Eggs,8
461,122,5,Tortilla,6
514,105,3,Meat,15
673,110,4,Curly Kale,5
934,109,3,Cupcake,9
824,126,4,Tuna,5
317,115,1,Cabbage,5
697,101,1,Bread,11
638,104,1,Cookie,5
727,116,1,Salad,6
377,123,1,Chips,14
37,102,2,Sphagetti,14
45,104,2,Cookie,5
327,124,3,Carrots,10
679,127,1,pizza,8
984,107,1,Banana,15
439,108,1,Grapes,7
708,122,3,Tortilla,6
907,102,3,Sphagetti,14
567,127,5,pizza,8
844,109,1,Cupcake,9
586,106,1,Fish,5
683,114,1,Apples,9
78,112,5,Rice,11
478,116,1,Salad,6
721,112,1,Rice,11
567,126,5,Tuna,5
532,107,5,Banana,15
52,129,1,Avocado,6
410,100,2,Juice,6
822,129,5,Avocado,6
720,109,4,Cupcake,9
459,121,4,Milk,9
998,104,4,Cookie,5
859,126,4,Tuna,5
165,122,3,Tortilla,6
781,129,2,Avocado,6
962,129,4,Avocado,6
934,103,3,Cheese,6
245,103,1,Cheese,6
59,119,2,Cereals,14
252,106,1,Fish,5
453,122,2,Tortilla,6
264,103,4,Cheese,6
988,114,4,Apples,9
29,104,3,Cookie,5
119,104,1,Cookie,5
183,117,4,Frozen,8
535,127,3,pizza,8
400,106,1,Fish,5
636,105,5,Meat,15
546,111,1,Cereals,5
645,127,5,pizza,8
168,114,5,Apples,9
252,110,5,Curly Kale,5
733,116,3,Salad,6
179,108,5,Grapes,7
52,114,3,Apples,9
697,101,2,Bread,11
764,115,3,Cabbage,5
854,121,2,Milk,9
712,127,2,pizza,8
316,124,3,Carrots,10
197,108,2,Grapes,7
668,121,3,Milk,9
45,104,1,Cookie,5
15,122,1,Tortilla,6
396,108,5,Grapes,7
622,115,4,Cabbage,5
752,128,1,coconut water,15
344,102,4,Sphagetti,14
56,117,5,Frozen,8
179,127,1,pizza,8
360,122,4,Tortilla,6
338,113,2,walnut,14
852,108,4,Grapes,7
224,106,5,Fish,5
819,110,4,Curly Kale,5
102,120,3,Eggs,8
284,109,2,Cupcake,9
91,111,1,Cereals,5
910,108,2,Grapes,7
95,105,3,Meat,15
677,117,5,Frozen,8
119,115,2,Cabbage,5
88,110,1,Curly Kale,5
227,110,1,Curly Kale,5
183,120,2,Eggs,8
451,109,1,Cupcake,9
451,106,3,Fish,5
749,111,3,Cereals,5
267,114,1,Apples,9
591,100,5,Juice,6
910,123,1,Chips,14
393,123,3,Chips,14
188,104,3,Cookie,5
5,115,4,Cabbage,5
661,126,1,Tuna,5
244,117,3,Frozen,8
552,101,5,Bread,11
225,121,3,Milk,9
161,114,4,Apples,9
875,119,1,Cereals,14
24,120,4,Eggs,8
24,103,1,Cheese,6
18,102,5,Sphagetti,14
461,115,4,Cabbage,5
488,100,3,Juice,6
53,107,1,Banana,15
289,116,1,Salad,6
620,104,5,Cookie,5
332,119,5,Cereals,14
907,119,2,Cereals,14
435,107,4,Banana,15
425,123,2,Chips,14
663,106,5,Fish,5
419,102,5,Sphagetti,14
374,117,1,Frozen,8
127,125,2,Zhucchini,6
79,118,4,Curd,13
683,114,3,Apples,9
101,126,3,Tuna,5
997,128,3,coconut water,15
50,108,5,Grapes,7
399,121,2,Milk,9
201,121,5,Milk,9
764,128,1,coconut water,15
464,125,1,Zhucchini,6
500,110,5,Curly Kale,5
684,116,2,Salad,6
551,113,3,walnut,14
783,100,1,Juice,6
226,116,5,Salad,6
576,114,5,Apples,9
980,112,5,Rice,11
997,110,2,Curly Kale,5
639,105,2,Meat,15
673,112,5,Rice,11
686,120,4,Eggs,8
313,101,3,Bread,11
14,124,4,Carrots,10
453,125,3,Zhucchini,6
96,121,4,Milk,9
14,124,2,Carrots,10
249,105,4,Meat,15
854,127,2,pizza,8
687,128,4,coconut water,15
470,110,1,Curly Kale,5
355,109,4,Cupcake,9
226,108,5,Grapes,7
507,100,2,Juice,6
936,106,4,Fish,5
449,125,5,Zhucchini,6
805,107,3,Banana,15
749,122,4,Tortilla,6
260,105,5,Meat,15
389,129,4,Avocado,6
810,125,1,Zhucchini,6
214,104,5,Cookie,5
609,100,3,Juice,6
298,112,4,Rice,11
392,116,1,Salad,6
738,110,5,Curly Kale,5
283,129,3,Avocado,6
382,113,4,walnut,14
205,106,2,Fish,5
64,101,5,Bread,11
495,102,1,Sphagetti,14
74,108,2,Grapes,7
512,122,4,Tortilla,6
976,102,3,Sphagetti,14
385,127,5,pizza,8
915,119,4,Cereals,14
791,127,1,pizza,8
131,115,2,Cabbage,5
653,119,4,Cereals,14
667,100,5,Juice,6
791,100,2,Juice,6
466,111,4,Cereals,5
985,108,3,Grapes,7
306,102,1,Sphagetti,14
531,125,1,Zhucchini,6
317,108,4,Grapes,7
609,119,3,Cereals,14
44,127,4,pizza,8
213,127,2,pizza,8
733,119,2,Cereals,14
829,105,3,Meat,15
400,107,3,Banana,15
837,121,1,Milk,9
191,129,4,Avocado,6
945,108,4,Grapes,7
918,124,1,Carrots,10
390,107,2,Banana,15
525,110,4,Curly Kale,5
986,120,2,Eggs,8
923,108,3,Grapes,7
237,118,1,Curd,13
555,105,1,Meat,15
79,100,4,Juice,6
990,119,2,Cereals,14
719,108,4,Grapes,7
172,101,3,Bread,11
556,120,1,Eggs,8
859,106,1,Fish,5
616,105,5,Meat,15
831,120,1,Eggs,8
258,110,3,Curly Kale,5
393,110,3,Curly Kale,5
636,115,4,Cabbage,5
958,113,3,walnut,14
971,102,3,Sphagetti,14
782,105,2,Meat,15
272,124,3,Carrots,10
675,125,2,Zhucchini,6
515,109,2,Cupcake,9
449,114,5,Apples,9
549,106,1,Fish,5
551,129,4,Avocado,6
243,104,1,Cookie,5
461,129,3,Avocado,6
653,111,2,Cereals,5
864,104,4,Cookie,5
18,107,1,Banana,15
650,103,1,Cheese,6
91,118,3,Curd,13
573,129,2,Avocado,6
302,119,4,Cereals,14
